@RELATION Tweets
@ATTRIBUTE tweet STRING
@ATTRIBUTE class {0,1,2,3,4}
@DATA
'Slept great last night with the storm to soothe me ', 4
'@pourme  GO KYLE BUSCH !!!!! ......sorry.... hes my hero  ', 4
'@dylan_mason For my course next year  haha. exiting stuff, how comes off?', 4
'@moonwyrd I was always pissed off when we worked together - wouldnt have known Im a little clown. ', 4
'doin the first homework that was given yesterday thats due tomorrow. be right back twitter-ers! ', 4
'@willfrancis cheers Will ', 4
'@itskeitodesu lol! i hate morning sunlight. 8DD im halfway done, then i realized that the deadline is actually next week ._. but oh well ', 4
'...and i dont mind  thanks real kelly!', 4
'is going back blonde, currently ginger ', 4
'@pkay Gonna b able 2 cut out early today since u put in so many hours in yesterday then?! ', 4
'Does anyone have connections to CoTweet?  Id love a beta code ', 4
'@hazelgreenluv awww thank you ', 4
'@MsKnitSox you got some really awesome pics ', 4
'@jannybeans Yeah I saw your bottle the other time. Lucky you!! ', 4
'Youre very different mom, unlike the others mother. Its a bit annoying, but im so grateful ', 4
'@rascalflatts awwwww I love you too! Hugz ', 4
'listening to the veronicas to cheer myself up... managing to resist the urge to do some girly headbanging in the office... ', 4
'@ellynf ummm let me have my twitter drams okay!? ', 4
'My neck hurts and I need rest. Will prepare stuff for tomorrows meeting in the morning. TTFN, Tweet-heads ', 4
'Going back to Rhode Island today~ Will be back in time for trivia! ', 4
'says : gud nait everiwan  http://plurk.com/p/11dc76', 4
'grad! grad! grad! great couple of days! ', 4
'@bdothill drop something by him  lolllll', 4
'@spiderogumi_ &lt;3 backatcha.  that kinda looks like barakat but not.', 4
'@Jon99UT  hey thank   I *heart* the disney font, makes every little girl a princess ', 4
'@brendanvalencia happy birthday baby b!!  hope this ones is better than your japanese one!', 4
'Watching Vampire goodness in True Blood Season 2 ', 4
'@nytwriter227 &quot;Lurgy&quot;, created by Spike Milligan in the Goon Show on BBC radio.  It means a vile disease ', 4
'emmm....He has right.....!!(? :O  ', 4
'@selenagomez im watching you on regis&amp;kelly! i love your haircut, suits you so well. ', 4
'is uploading his new profile-photo  http://bit.ly/YJHKm  - I think it´s ok', 4
'lets not worry too much. life is a bliss after all. and yeah im watching CHELSEA PLAY...THATS WHY IM IN SUCH A GOOD MOOD.. ', 4
'just arrived home from cbc, i think i did well in my exam  so, hopefully, NO MORE history ever, ever again', 4
'Just listened to Phoenixs new album Wolfgang Amadeus Phoenix its awesome everybody should check it out!! ', 4
'Going to run, then lift a bit, then shop ', 4
'@karickards Free is better than good, its awesome! Especially when its an iPhone.  #squarespace', 4
'@RocksTV_Barry woo hoo, Ill meet you there ', 4
'http://twitpic.com/7jgqn - Lunch at The Cove with @somersetmarcy, Celeste and @WestonsuperMum ', 4
'...listening to this is just restorative  Are you happy now - Michelle Branch ♫ http://blip.fm/~8bejj', 4
'GREEEEEEEEECE ', 4
'Coming soon to maps.google.com... Me and my truck...  I just passed a Google mapping vehicle.  ', 4
'Good morning everyone. Sending one off to AOL for posting. Working on another for Global Grind. Hitting DC in a little bit. Stay tuned ', 4
'@shellisxena HI Shelley, its nice to meet you  I live in Meridian, ID. was last in Portland for seminar on treating depression naturally', 4
'Im starting watch &quot;The Godfather&quot; again ', 4
'off to the city sooooooon ! i really need new shoes!! &amp;i have to take a pic for my application.. yeahh!  i hope im gonna rock that pic lol', 4
'1 by 1 2 by 2! HAHAHAHA EVERY YEAR ', 4
'Apparently we are frightening children with exaggerations of the impact of global warming, i am scared! does that mean I am kid?   h ...', 4
'I love seeing the sprinklers run when its raining ', 4
'Chillin at home watchin dis moVie called &quot;baby on board&quot; ', 4
'ahhh tomorrow is the big day!! soo excited... getting my hair cut and colored its going to be a good day ', 4
'oops sorry @tomjgray publishing error fixed, thanks for the heads up ', 4
'@beckinelson oh and u wanna do me a favour please ?? ', 4
'@Lsaint89 any by LI tomorrow u mean NYC tomorrow to see West Side with meeee!!!  sooo excited!!!', 4
'@dorkabella I would trade you for that weather anyday! ', 4
'woot woot! today im going to be &quot;Obsessed&quot; with &quot;Obsessed&quot;!!!haha ', 4
'Trim castle hotel is niiiiiice.. ', 4
'@andypiper wasnt that @robsmarts creation? I will happily take credit for thinking about it, and writing http://bit.ly/Pu8K4 though ', 4
'@zopatista Personal changes? Cutting your hair now? ', 4
'Oh soo sleepy at trabaja.  grateful for the morning desk call from padre! ', 4
'shashi tharoor seems to be tweetin more often than any of us. MPs must be really jobless.  i hope he doesnt waste his talent.', 4
'finally remembered her Twitter password.  Hi aww_tum! ', 4
'@paul_burger it was just me talking the whole time. ', 4
'@cellec dont they got normal lunchtimes @flashoverrec ..? ', 4
'Learning to Twitter. Any other Twittering frens out there? Follow me at ethanchoo.  ', 4
'getting 2 trousers stitched in emergency :-/ u can guess why  using MS excel we made pharmacy stock management plan 2day,feels gr8 ', 4
'@janl guess its time to move to London ', 4
'@y0mbo Come to Northview Christian Life Church down the street. They have a cafe and wifi. ', 4
'@NikFreeman morning ', 4
'Super tired this mornng  oh well off to work..', 4
'@cloneofnachof maybe. Maybe not. Its pretty much moot until they find the burglars ', 4
'@AnnetteStatus i love your videos! they kill my boredom and inspire me to make my own, hopefully starting this summer!  so thank you.', 4
'@DarleneVictoria @PrimoAssistance  No Way! Im not waiting that long!  heehee', 4
'getting Layla ready for gymnastics - she thinks her new leotard is &quot;so cute&quot; and is very excited about meeting her new coach today. ', 4
'@jake_g Thanks! Good to hear! ', 4
'Special k and fresh bananas. Yummer ', 4
'Its time for a nice hot shower, wash my hair, put my jim jams on and snuggle under my big fluffy blanket  Im beat! Nite Nite all x', 4
'@NicLovesHabs WIENERSCHNITZEL Do you know what it means? I Dont ', 4
'@sanye Even high worden? ', 4
'@SirchOne woooo balloon crew ', 4
'im having a great time today ', 4
'@katelynpeace15 Have fun! ', 4
'In Primary Colours, shoegaze in reborn. Scarlet Fields. ', 4
'@gennin27 I will be 13 ', 4
'@davidlowe Oh, all*right* then. Youre followed. Feel better now? ', 4
'Just watched The Taking of Pelham 123...Nice movie ', 4
'@YatPundit Touche ', 4
'@flashbelt geez you just cant catch a break, can you? ', 4
'@macbella2 Good morning, darling!  Enjoy your coffee   I hope you feel better!', 4
'i got my prom dress so im rather happy tbh  oo and i love my Charlie  x', 4
'@rosedragoness I wouldnt say &quot;overwhelmed&quot; ! I only make like 1 game a quarter ', 4
'@audiotherapy ', 4
'@brooksrunning definitely! Also I opt for &quot;you know youre a runner when u feel guilty not running&quot; ', 4
'@rolandap anything for you my queen. ', 4
'wanting july to come so that i can finally buy #LVaTT!!..ahh d songs on this cd are gnna be my summer anthems  xxxxxxx', 4
'Is done with her dance final! ', 4
'wat a perfect day !! fell so happy  ..', 4
'@30SECONDSTOMARS Whats on my mind? Your upcoming album and my deprived ears. I need a fix. Please hurry! ', 4
'@slyyder job good news! lol. I had the interview 2 weeks ago. It went for over 2 hours! Down to 3 people now. Ill know tomorrow ', 4
'i got the old me back..and it feels soo good.. i feel like i lost myself for a quick sec, ladies never forget men are just accessories ', 4
'Happy to see @jeffpulver on stage. He brings very smart people together around big ideas #140conf plus hes a real nice guy ', 4
'@TeresaWrote thank you!  Great idea.  I always make things harder than they should be. ', 4
'@lizbethgee oh wow! well thats cool!  yea it seems like it would be worth it! haha ', 4
'Huh! Who knew that trapped wind would be the cause of so much pain?   Ah well, Spanish exam tomorrow, its paramount I do well!', 4
'Reunion breakfast in Byrne this morning.  Alumni love Tuck!    Wish I could join them.', 4
'Building stores, and dreams  The Only, check out our site once its up, and support us!', 4
'@Erika_is_crazy  thanks for the shout out crazy erika!!! ', 4
'Had a good run this morning. Great start to a beautiful day! Today is all about the Positive perspective people!! have a great day ', 4
'Its a great feeling when you run into the wrong person... it makes you feel good, because you know you are with the right person ', 4
'@AMJarvis25 Haha yeah! Its like we are neighbours or something.  Doesnt seem like theres a sea between us.', 4
'@DeepXP Congress - You know :-p, Camino: No longer, Firefox now. Minissha: She is punjabi, beautiful and she is Minissha ', 4
'@mariettadelene I think your caricature work is awesome. ', 4
'Presentation went well  Now downloading some new music', 4
'Maybe its best that I leave.  - http://tweet.sg', 4
'@small_coffee so you should find some ', 4
'Playing blues brothers. Hell yeah! ', 4
'had a &quot;post-dinner&quot; in T.City with Sean. His robust appetite for 2bowls of mee amazed the stout owner. One word: Geng! ', 4
'Haha i love you too chris. Gtg though bye ', 4
'WHere is the Love by the Black-Eyed Peas on @999VirginRadio. Havent heard this song in ages ', 4
'.@Just_Ericka Thx for the kudos on my latest ClickZ article, Integrating Twitter into Ad Campaigns.  http://tr.im/oF2Y', 4
'has the answer for all your IT needs ', 4
'@Theprowler Not bad thankee  hows things with you?', 4
'@musicinmysoul15  Ill send a privite Jet to you, then you can fly to me  how does that sound?', 4
'Good morning little star on my shoulder! I thought it would hurt cause I sleep on that side but nope! ', 4
'@crustydolphin Weathers lovely out there Charlie - just been enjoying the sun and getting todays shot out of the way ', 4
'@thenewbnb oh.. good.. and I am not surprised that @crazytwism &amp; @CruciFire would call each other #shavam ', 4
'@69SheriffJezzy no, not at all... unless you REALLY like them and theyll serve you. ', 4
'@Lozzie101 Heyy  I Think Yuu Sent That Message Just As I Signed Off Last Night Lol So I Only Just Got It  Im Fine Thankkkks  Howa Yuu', 4
'@debbiescaife ROFL! Thanks! I needed that today.  Have a great day Deb!', 4
'relaxing before work tonight.....and by work I mean &quot;working&quot; the Aerosmith Concert ', 4
'@JonGauthier Replying to our email right now. ', 4
'Next Week is german ,,Weinfest! &amp; Kirmes!&quot; Wuhu Breakdance! ', 4
'Widely used in movies, gotta love this  ♫ http://blip.fm/~8bemg', 4
'juhu - @magicsupport twittert jetzt auch bald ', 4
'@KarysJones yo yo yo dudette! found you  xo', 4
'@InezBracy Good morning! Im off to give a talk at a local comp. abt healthy eating and living. Fun! And lots of writing. What about you? ', 4
'@todd_herman LOL! Poor guy. Hes got it rough. NOT! ', 4
'Starting to work on my resume. Joy, need some goji berry.  Its great iced!', 4
'@MillyMarin LITTLE GIRLS ARE THE BEST!!! SHES MY BEST FRIEND!!! THE OLDER THEY GET THE MORE EXCITING!!! SHES SUCH A LIL PERSON ', 4
'@Perryguitar666 love that, AWESOME ', 4
'Just left Riverview Park ', 4
'car ride to st boneventure university.... super bored, looking to @jonasbrothers and @savannahbellexo for entertainment ', 4
'@rabbitroodle it was, really! ', 4
'@mobbler Cool. I even got a mention ', 4
'has just started using twitter   2 weeks 2 days with out chocolate and im starting to crack :S lol', 4
'European Council, Employment Week, Green Week and oh so much more over the next two weeks! Fun times in Brussels ', 4
'@flowchainsensei Like your thinking there. ', 4
'just had a taste of Moon steak..and it was good! ', 4
'@suriehl @thesnarkyone I think there comes a time in ones lift to spend less time at cons and more time with women ', 4
'@Bucky_Diggs Heh heh heh...I think she is going to try and find me a new job internally.   Yeah! Drag that out a bit while I get a new job', 4
'10:27 a.m. in two hours i have to go at school... thats bored  hate school... but the only good thing its that im with my friends ', 4
'Busy day today, with lots to do. Finished with lovely dinner with family and helping fix some computer problems. Good day - long day! ', 4
'3 hrs left of work and tomorrows off cause its June 17th (4th of July, May 17th etc...) good stuff ', 4
'@heather_bea that poor dog!! Such a good momma bear  haha Cody tried to add you. Hes funny', 4
'@chriscantlose i agree, begin the sacrificing. finally a good use for the dick cheney! did you appreciate that even a little bit? ', 4
'@WittyGirlDreams do something different ', 4
'@shelleybella I dont drop things.  ', 4
'fall season talks: just about underway ', 4
'@savcowgirl812 hey thanks for following ', 4
'has no time to decompress after Bonnaroo .... gotta get packed for Europe ', 4
